epoch,train_loss,train_accuracy,val_loss,val_accuracy,lr,epoch_seconds,elapsed_seconds
49,0.24896208941936493,0.914911150932312,,,0.21255810390586286,1.661648522131145,99.75561190629378
50,0.24966679513454437,0.91275554895401,0.45682400465011597,0.8535999655723572,0.2062821518156258,2.809848442673683,102.56551124434918
51,0.2364191859960556,0.9186444282531738,,,0.20000000000000015,1.655844391323626,104.2214227700606
52,0.2384846806526184,0.9173555374145508,,,0.19371784818437449,1.6615921542979777,105.88306765304878
53,0.22380618751049042,0.9240222573280334,,,0.18744189609413747,1.663228627294302,107.54635122418404
54,0.2269372045993805,0.9221333265304565,,,0.18117833733629726,1.6608390039764345,109.20723980013281
55,0.2142661213874817,0.9270222187042236,0.43016326427459717,0.8623999953269958,0.1749333532871393,2.8194153369404376,112.02670847717673
56,0.1995922178030014,0.9312222599983215,,,0.16871310699195394,1.6569944550283253,113.68376956600696
57,0.19660548865795135,0.9331333637237549,,,0.1625237370828552,1.6633518687449396,115.34717316227034
58,0.1879177987575531,0.9354667067527771,,,0.15637135172069166,1.6610447191633284,117.00827177101746
59,0.18233676254749298,0.9368667006492615,,,0.15026202256702914,1.6624653488397598,118.67079134099185
60,0.17733506858348846,0.9388222098350525,0.5536710619926453,0.840999960899353,0.1442017787921543,1.7271604118868709,120.39800940128043
61,0.16403546929359436,0.944599986076355,,,0.1381966011250107,1.6622993182390928,122.06036044610664
62,0.1663973480463028,0.9428889155387878,,,0.13225241595094184,1.662790406960994,123.72320311097428
63,0.155515655875206,0.9468444585800171,,,0.12637508946306458,1.6630388027988374,125.38629515329376
64,0.1499972641468048,0.9479555487632751,,,0.12057042187304397,1.662688387092203,127.04903589840978
65,0.13874371349811554,0.9521333575248718,0.40464556217193604,0.8811999559402466,0.11484414168698558,2.7968068718910217,129.84589550923556
66,0.13170039653778076,0.9552444815635681,,,0.10920190005209075,1.6572124622762203,131.50321925012395
67,0.12022870033979416,0.9588666558265686,,,0.10364926517965702,1.6639013071544468,133.1671735770069
68,0.11156560480594635,0.9610000252723694,,,0.09819171684992584,1.6620781137607992,134.82930508023128
69,0.10718541592359543,0.9631333351135254,,,0.09283464100420072,1.6621653768233955,136.49152204440907
70,0.09769215434789658,0.9668222069740295,0.4279206395149231,0.8791999816894531,0.08758332442957395,1.72905233502388,138.22062274906784
71,0.09146064519882202,0.9691111445426941,,,0.08244294954150548,1.6637131050229073,139.88439136836678
72,0.07905932515859604,0.973288893699646,,,0.07741858926940476,1.6641799602657557,141.54862709203735
73,0.07705117762088776,0.972266674041748,,,0.07251520205026213,1.664573956746608,143.2132540382445
74,0.06687595695257187,0.9774444699287415,,,0.06773762693526973,1.6624489380046725,144.87575631635264
75,0.06402767449617386,0.9782666563987732,0.31600716710090637,0.9115999937057495,0.06309057881426232,2.7495890758000314,147.62539988430217
76,0.0540585070848465,0.9821110963821411,,,0.05857864376269057,1.6592500377446413,149.28471846040338
77,0.04817609116435051,0.9839777946472168,,,0.054206274515717794,1.6629636120051146,150.94773923931643
78,0.037525519728660583,0.9874889254570007,,,0.04997778607390813,1.6646489570848644,152.61244204826653
79,0.033632971346378326,0.9888444542884827,,,0.04589735144484222,1.6642618118785322,154.2767562782392
80,0.029897276312112808,0.9904444813728333,0.29818862676620483,0.9187999963760376,0.04196899752486196,2.7506813909858465,157.02749139023945
81,0.024881556630134583,0.9921111464500427,,,0.03819660112501057,1.660554510075599,158.68815005617216
82,0.020047442987561226,0.9937999844551086,,,0.03458388514508769,1.6631915788166225,160.35139474412426
83,0.01817120611667633,0.9939333200454712,,,0.031134414899597056,1.664925434626639,162.01637352909893
84,0.014023996889591217,0.9960222244262695,,,0.027851594599211275,1.662852433975786,163.67927870107815
85,0.009557792916893959,0.9975111484527588,0.263915479183197,0.9345999956130981,0.024738663991227306,2.768765883985907,166.4480983670801
86,0.008226827718317509,0.9981555938720703,,,0.02179869516232646,1.6565559729933739,168.10471983300522
87,0.00634068064391613,0.9986222386360168,,,0.019034589506796144,1.6649961676448584,169.76977123413235
88,0.004935744218528271,0.9989555478096008,,,0.01644907486320383,1.6624297220259905,171.43225618917495
89,0.004136186558753252,0.9993333220481873,,,0.01404470282234974,1.6636877376586199,173.09599619498476
90,0.0034266063012182713,0.9994666576385498,0.22736366093158722,0.9440000057220459,0.011823846209154918,2.8045971798710525,175.90064609330148
91,0.003490771632641554,0.9993777871131897,,,0.009788696740969301,1.6585242189466953,177.55923209805042
92,0.0033072319347411394,0.9995333552360535,,,0.007941262864611415,1.664088238030672,179.22337337536737
93,0.003054571570828557,0.9995777606964111,,,0.0062833677742738115,1.663784408941865,180.88721127435565
94,0.002798051806166768,0.9997555613517761,,,0.004816647612250539,1.662612463813275,182.5498764072545
95,0.0027089545037597418,0.9997110962867737,0.22670048475265503,0.9423999786376953,0.0035425498542622585,1.7294188807718456,184.27937325416133
96,0.0026047297287732363,0.9997110962867737,,,0.0024623318809724698,1.6643128981813788,185.9437515642494
97,0.0024929482024163008,0.9996889233589172,,,0.0015770597371044482,1.6661333567462862,187.6099380212836
98,0.0025706172455102205,0.9995999932289124,,,0.0008876070793840014,1.665606821887195,189.275598523207
99,0.0021666311658918858,0.9998666644096375,,,0.0003946543143456885,1.6642273883335292,190.93987998226658
100,0.0025390186347067356,0.9996444582939148,0.22539831697940826,0.942799985408783,9.868792685368007e-05,1.7293518758378923,192.66930685797706
